ID,Date_time,Pitch_angle,Hub_temperature,Generator_converter_speed,Generator_speed,Generator_bearing_1_temperature,Generator_bearing_2_temperature,Generator_stator_temperature,Gearbox_bearing_1_temperature,Gearbox_bearing_2_temperature,Gearbox_inlet_temperature,Gearbox_oil_sump_temperature,Nacelle_angle,Nacelle_temperature,Absolute_wind_direction,Outdoor_temperature,Grid_frequency,Grid_voltage,Rotor_speed,Rotor_bearing_temperature,Absolute_wind_direction_c,Nacelle_angle_c,TARGET
566775,106797.0,7.3000002,18.0,1680.5,1682.91,44.34,33.25,61.52,62.59,69.199997,49.130001,55.950001,212.89999,23.48,208.17,5.8000002,49.990002,728.67999,16.02,33.32,208.17,212.89999,669.6810220000001
566781,106803.0,8.1999998,18.0,1680.15,1682.51,46.610001,35.630001,61.57,69.18,72.18,57.790001,59.669998,212.89999,29.17,209.05,6.3800001,49.990002,729.46002,16.02,33.689999,209.05,212.89999,669.406022
566787,106809.0,9.9099998,19.0,1680.23,1682.58,44.48,33.299999,61.299999,62.77,69.059998,49.169998,55.779999,212.89999,24.129999,216.52,6.6999998,49.990002,731.32001,16.02,33.689999,216.52,212.89999,669.427978
566793,106815.0,8.0,19.0,1680.38,1682.72,46.669998,35.77,61.349998,69.110001,72.019997,57.619999,59.400002,224.98,29.51,221.55,7.0799999,49.990002,731.71002,16.02,34.16,221.55,224.98,669.9560220000001
566799,106821.0,9.8699999,20.0,1680.6801,1683.01,44.630001,33.59,61.41,62.959999,69.050003,49.189999,55.860001,224.98,23.98,224.2,7.5100002,49.970001,734.88,16.02,34.099998,224.2,224.98,670.0220220000001
566805,106827.0,9.5600004,20.0,1681.3101,1683.64,46.540001,35.66,61.279999,69.099998,72.040001,57.599998,59.43,224.98,29.360001,221.73,8.0500002,49.98,736.81,16.030001,34.5,221.73,224.98,670.197989
566811,106833.0,10.74,20.0,1680.16,1682.49,45.099998,34.18,61.700001,63.48,69.220001,49.52,56.119999,224.98,24.860001,227.02,8.6099997,49.990002,733.59998,16.01,34.59,227.02,224.98,669.5930000000001
566817,106839.0,8.3100004,20.0,1678.95,1681.27,46.509998,36.009998,60.990002,68.519997,71.389999,57.16,58.639999,224.98,29.5,229.03999,8.96,49.959999,701.66998,16.0,34.91,229.03999,224.98,668.075
566823,106845.0,8.9399996,21.0,1679.3,1681.61,45.77,35.130001,61.200001,64.199997,69.629997,49.84,56.68,243.64,25.709999,235.19,9.5100002,50.0,703.90002,16.01,35.040001,235.19,243.64,668.636011
566829,106851.0,7.8699999,21.0,1679.73,1682.01,45.41,34.91,60.740002,65.620003,69.620003,54.880001,56.599998,243.64,27.110001,236.78999,9.96,49.98,700.76001,16.01,35.439999,236.78999,243.64,668.7570000000001
566835,106857.0,9.6099997,21.629999,1679.98,1682.2,46.549999,36.119999,61.450001,65.209999,70.209999,50.580002,57.419998,242.08,26.85,239.60001,10.09,50.0,703.53998,16.01,35.799999,239.60001,242.08,668.602978
566841,106863.0,8.3800001,22.0,1679.37,1681.53,44.900002,34.23,59.66,63.150002,68.900002,49.169998,55.5,241.44,25.530001,239.42,10.11,50.0,705.35999,16.0,35.889999,239.42,241.44,668.5919670000001
566847,106869.0,8.8800001,22.0,1680.65,1682.79,48.169998,37.580002,61.32,69.620003,72.339996,56.27,59.720001,241.44,30.719999,237.75,10.16,49.990002,704.58002,16.02,36.400002,237.75,241.44,669.1750000000001
566853,106875.0,9.54,22.0,1678.71,1680.85,45.66,34.860001,60.41,63.830002,69.300003,49.619999,56.18,241.44,25.93,235.53,10.1,49.950001,699.91998,16.0,36.400002,235.53,241.44,668.052978
566859,106881.0,10.62,22.0,1678.53,1680.67,45.209999,34.779999,58.59,67.239998,70.510002,55.799999,57.52,241.44,28.51,236.52,10.29,49.98,706.26001,16.0,36.470001,236.52,241.44,667.8770110000002
566865,106887.0,8.3100004,22.0,1680.21,1682.35,45.57,35.32,59.93,64.849998,69.959999,50.389999,57.130001,241.44,26.6,241.71001,10.21,49.990002,701.25,16.01,36.66,241.71001,241.44,668.4709890000001
566871,106893.0,56.310001,22.32,692.54999,697.58002,45.5,35.400002,64.370003,65.07,69.099998,45.82,56.799999,241.44,24.74,244.5,10.29,49.98,717.67999,6.6199999,36.650002,244.5,241.44,575.3340000000002
566877,106899.0,92.080002,20.98,2.9400001,0.0,45.470001,34.68,61.610001,51.959999,54.93,30.950001,53.700001,236.5,20.620001,225.77,10.12,49.98,717.47998,0.0,32.57,225.77,236.5,-2.353
566883,106905.0,92.080002,20.0,2.95,0.0,43.080002,31.26,57.900002,46.450001,49.419998,28.33,50.459999,239.25,18.940001,230.96001,10.08,49.990002,715.09998,0.0,29.98,230.96001,239.25,-2.0229998900000004
566889,106911.0,92.080002,20.0,3.1400001,2.22,40.860001,28.389999,54.150002,42.080002,46.040001,27.889999,49.060001,239.25,20.49,238.09,10.31,50.009998,724.96002,0.039999999,28.24,238.09,239.25,-2.1
566895,106917.0,92.07,20.0,3.8,12.02,37.599998,25.700001,49.540001,43.490002,47.959999,40.849998,48.16,239.25,21.379999,239.85001,10.6,50.0,721.95001,0.029999999,27.290001,239.85001,239.25,-2.03400011
566901,106923.0,9.8500004,20.879999,1481.7,1483.59,39.139999,31.459999,50.369999,62.740002,65.599998,52.57,53.889999,233.75999,27.190001,234.34,10.7,50.0,714.27002,14.11,30.139999,234.34,233.75999,440.27600000000007
566907,106929.0,9.2399998,22.0,1481.95,1483.7,42.630001,34.73,53.240002,65.839996,68.550003,56.400002,57.59,233.75999,30.139999,240.75999,10.91,50.0,724.72998,14.11,31.969999,240.75999,233.75999,440.3309890000001
566913,106935.0,13.39,22.0,1481.89,1483.64,44.32,35.470001,55.349998,64.330002,68.849998,50.939999,58.310001,246.92999,29.040001,245.12,11.12,49.98,727.45001,14.11,33.110001,245.12,246.92999,440.3090000000001
566919,106941.0,12.74,22.379999,1481.09,1482.84,43.380001,34.25,54.59,65.559998,68.660004,56.889999,58.130001,229.37,29.59,238.28,11.13,49.970001,734.27002,14.1,33.720001,238.28,229.37,440.02298900000005
566925,106947.0,16.58,22.309999,1265.36,1266.6899,43.759998,34.669998,53.610001,64.459999,67.720001,58.110001,59.48,229.37,31.33,234.47,10.73,49.98,720.59998,12.04,34.099998,234.47,229.37,251.889989
566931,106953.0,9.1800003,23.0,1570.95,1572.88,41.349998,32.049999,53.509998,61.349998,67.830002,49.07,55.860001,238.14999,25.280001,234.59,10.4,50.0,731.16998,14.96,34.16,234.59,238.14999,536.2510000000001
566937,106959.0,13.3,23.0,1570.88,1572.8199,44.259998,34.91,55.66,68.019997,70.949997,57.98,59.650002,238.14999,30.27,237.74001,10.44,50.0,730.25,14.96,35.139999,237.74001,238.14999,536.2840000000001
566943,106965.0,11.78,23.51,1570.71,1572.65,42.369999,32.82,55.23,61.189999,67.389999,48.919998,55.310001,238.14999,25.639999,242.50999,10.1,49.970001,709.76001,14.96,35.299999,242.50999,238.14999,535.668
566949,106971.0,10.66,24.0,1570.03,1571.99,44.939999,35.5,56.41,65.580002,69.980003,51.169998,58.27,244.14999,28.5,255.95,10.04,50.0,705.06,14.96,35.869999,255.95,244.14999,535.085011
566955,106977.0,13.35,23.02,1570.76,1572.71,42.709999,33.220001,53.82,65.589996,69.169998,55.73,57.400002,248.7,27.969999,236.98,10.3,49.98,700.88,14.96,35.98,236.98,248.7,535.3049890000001
566961,106983.0,12.83,23.67,1568.96,1570.91,42.73,33.43,54.189999,62.759998,68.419998,49.720001,56.720001,241.44,26.59,242.14999,10.1,49.990002,698.42999,14.95,36.200001,242.14999,241.44,534.6229890000001
566967,106989.0,10.81,23.68,1569.45,1571.41,42.98,34.0,53.560001,67.029999,70.169998,57.009998,58.580002,241.44,29.48,239.53999,10.3,50.0,700.03998,14.95,36.41,239.53999,241.44,534.7219890000001
566973,106995.0,11.93,23.99,1569.71,1571.66,42.040001,33.009998,54.09,61.549999,67.769997,49.099998,55.810001,241.44,25.93,239.46001,10.05,49.990002,700.15997,14.95,36.400002,239.46001,241.44,534.754989
566979,107001.0,8.6800003,24.0,1569.47,1571.4399,44.369999,35.439999,55.310001,67.980003,70.879997,57.91,59.52,241.44,30.6,240.24001,10.0,49.990002,702.34003,14.95,36.700001,240.24001,241.44,534.7110110000001
566985,107007.0,10.64,24.0,1569.48,1571.4399,42.610001,33.43,55.869999,60.939999,67.370003,49.040001,55.220001,241.44,25.41,237.94,9.6499996,50.0,699.91998,14.95,36.5,237.94,241.44,534.5129890000001
566991,107013.0,9.5200005,24.0,1568.9399,1570.9301,46.049999,36.869999,58.349998,66.129997,70.290001,51.57,58.59,241.44,29.219999,237.03,9.5900002,49.990002,696.77002,14.95,36.849998,237.03,241.44,534.479989
566997,107019.0,8.0699997,24.0,1569.95,1571.9301,45.119999,36.060001,59.450001,65.0,68.889999,55.66,57.119999,230.46001,28.690001,226.24001,9.3400002,49.98,708.26001,14.96,36.799999,226.24001,230.46001,534.920011
567003,107025.0,2.5999999,24.0,1571.7,1573.6801,47.389999,38.389999,63.240002,63.0,68.669998,50.25,57.02,216.2,27.290001,217.78999,9.2799997,49.990002,701.53003,14.97,36.869999,217.78999,216.2,537.3180000000001
567009,107031.0,-1.0,23.0,1719.46,1721.73,39.77,36.09,59.259998,68.529999,72.199997,57.299999,59.43,226.07001,22.77,225.78999,9.1599998,49.98,703.19,16.389999,36.93,225.78999,226.07001,740.686011
567015,107037.0,-1.0,22.0,1691.47,1693.6801,38.900002,36.080002,58.91,65.660004,70.18,55.48,57.48,226.07001,21.440001,222.2,9.1999998,49.990002,706.32001,16.120001,36.990002,222.2,226.07001,689.9430000000001
567021,107043.0,10.17,22.0,1263.49,1264.8199,46.509998,39.25,60.529999,63.650002,66.989998,56.869999,58.599998,226.07001,31.030001,223.35001,9.5500002,50.0,707.17999,12.02,36.189999,223.35001,226.07001,250.812
567027,107049.0,-1.0,22.200001,1638.88,1641.0,47.439999,38.720001,62.279999,65.690002,70.879997,51.330002,58.580002,226.07001,28.790001,219.14999,9.8000002,49.990002,707.82001,15.62,36.029999,219.14999,226.07001,629.3220220000002
567033,107055.0,-1.0,22.0,1717.51,1719.76,42.59,38.040001,61.09,68.339996,71.669998,57.32,59.169998,211.81,26.809999,213.60001,10.1,50.0,718.02002,16.370001,36.799999,213.60001,211.81,749.2330330000001
567039,107061.0,-1.0,21.0,1542.76,1544.67,43.009998,39.220001,60.98,66.25,69.580002,56.98,58.66,211.81,27.65,216.44,10.3,50.0,714.07001,14.7,36.700001,216.44,211.81,517.297989
567045,107067.0,-1.0,20.07,1486.83,1488.63,41.43,38.68,59.310001,64.449997,67.980003,56.099998,57.700001,211.81,26.15,218.17,10.39,49.990002,699.52002,14.16,36.5,218.17,211.81,449.5379890000001
567051,107073.0,-1.0,20.0,1537.02,1538.91,40.040001,38.18,58.830002,61.07,67.550003,52.349998,56.049999,211.81,21.57,211.58,10.41,49.990002,715.88,14.64,35.84,211.58,211.81,507.88200000000006
567057,107079.0,-1.0,20.0,1407.02,1408.66,42.900002,40.07,61.889999,63.919998,68.510002,53.549999,59.189999,211.81,20.65,210.75999,10.41,49.98,710.46997,13.39,35.639999,210.75999,211.81,376.82801100000006
567063,107085.0,-1.0,20.0,1594.63,1596.63,46.07,40.650002,63.439999,67.029999,70.410004,57.349998,59.02,211.81,29.870001,208.42999,10.35,49.970001,710.57001,15.19,35.810001,208.42999,211.81,566.281022
567069,107091.0,-1.0,20.0,1687.03,1689.23,44.040001,39.57,62.59,67.769997,71.110001,56.869999,58.619999,211.81,28.389999,210.08,10.05,50.0,709.75,16.08,36.110001,210.08,211.81,680.922989
567075,107097.0,53.540001,20.0,725.59998,726.96002,40.830002,37.02,62.34,63.07,68.410004,45.830002,55.439999,211.81,24.040001,216.88,9.6000004,49.970001,715.38,6.9200001,36.310001,216.88,211.81,387.80598900000007
567081,107103.0,89.980003,19.0,7.1399999,7.6500001,43.43,36.59,59.98,50.209999,54.669998,42.400002,52.220001,224.98,23.4,222.52,9.6000004,50.0,726.34003,0.0099999998,32.439999,222.52,224.98,-1.44
567087,107109.0,89.980003,18.0,6.0799999,5.04,41.68,32.779999,56.610001,43.580002,48.700001,41.18,49.540001,230.46001,22.0,235.0,9.54,49.959999,723.09003,0.0,29.73,235.0,230.46001,-1.4070000000000005
567093,107115.0,89.980003,18.59,8.5699997,10.06,39.560001,29.389999,53.139999,39.470001,44.630001,38.380001,47.380001,236.75999,21.110001,242.17,8.7399998,50.0,724.03003,0.02,27.969999,242.17,236.75999,-1.638
567099,107121.0,89.980003,18.139999,6.2600002,7.54,37.389999,26.59,49.790001,36.540001,41.610001,36.709999,45.240002,252.42,19.84,247.33,8.29,49.959999,714.46997,0.0099999998,26.52,247.33,252.42,-1.2970000000000002
567105,107127.0,89.980003,18.0,9.3000002,10.99,35.189999,24.33,46.77,33.75,39.099998,33.52,43.049999,273.22,18.4,259.69,7.5799999,49.990002,720.70001,0.039999999,25.42,259.69,273.22,-1.6050000000000002
567111,107133.0,89.980003,18.0,8.1499996,9.21,33.27,22.26,43.889999,31.9,36.849998,33.360001,41.18,264.48999,18.59,268.20001,7.5100002,50.0,721.0,0.029999999,24.26,268.20001,264.48999,-1.418
567117,107139.0,89.980003,18.0,7.6100001,9.1899996,31.52,20.790001,41.240002,30.43,35.110001,32.009998,39.439999,264.48999,17.540001,266.76999,7.5,49.990002,719.59003,0.029999999,23.280001,266.76999,264.48999,-1.418
567123,107145.0,89.980003,18.0,7.0300002,7.48,29.950001,19.58,38.84,29.110001,33.599998,29.190001,37.610001,275.45999,16.860001,270.98999,7.5,49.990002,712.45001,0.02,22.5,270.98999,275.45999,-1.418
567129,107151.0,1.02,18.0,1239.67,1240.85,28.370001,21.67,39.369999,53.48,52.5,39.59,41.860001,242.53999,19.65,246.38,7.52,49.98,693.97998,11.79,23.9,246.38,242.53999,236.05
567135,107157.0,5.7600002,19.459999,1264.5699,1265.95,34.599998,29.219999,47.529999,54.990002,56.880001,44.57,45.869999,242.53999,24.059999,238.14,7.5300002,49.990002,699.14001,12.03,26.639999,238.14,242.53999,251.516
567141,107163.0,-1.0,20.0,1142.87,1144.03,39.82,33.740002,53.700001,55.91,58.130001,47.18,48.459999,205.22,26.559999,211.53999,7.5300002,50.0,700.81,10.87,28.139999,211.53999,205.22,173.71300000000002
567147,107169.0,9.5900002,20.0,1262.89,1264.33,44.459999,37.459999,58.889999,58.73,61.59,50.07,51.310001,224.98,28.99,223.56,7.3000002,50.0,701.03998,12.02,29.049999,223.56,224.98,250.35
567153,107175.0,2.1700001,20.030001,1259.5,1260.9399,46.57,38.849998,61.139999,60.02,62.900002,52.029999,53.450001,224.98,29.58,226.98,7.3000002,49.98,702.91998,11.98,29.879999,226.98,224.98,249.118
567159,107181.0,7.23,20.959999,1263.12,1264.59,49.009998,40.619999,64.449997,61.450001,64.440002,53.84,55.369999,224.98,31.059999,220.35001,7.54,49.990002,701.75,12.02,30.58,220.35001,224.98,250.724
567165,107187.0,-1.0,20.07,1494.37,1496.35,41.169998,37.07,59.009998,66.610001,70.300003,57.189999,59.0,224.98,24.35,234.25,9.9399996,49.98,714.58002,14.23,31.58,234.25,224.98,467.76498900000007
567171,107193.0,-1.0,20.0,1433.85,1435.51,43.509998,37.790001,62.939999,61.779999,66.360001,55.75,57.119999,224.98,19.780001,216.14,8.9200001,49.98,715.02002,13.65,31.940001,216.14,224.98,403.316
567177,107199.0,-1.0,19.0,1668.72,1670.86,44.77,40.060001,64.669998,62.75,70.239998,47.259998,57.470001,235.95,22.049999,229.96001,8.71,49.990002,719.96997,15.9,32.5,229.96001,235.95,703.011011
567183,107205.0,-1.0,18.940001,1374.0699,1375.61,45.669998,41.220001,63.900002,64.559998,67.790001,57.099998,59.0,229.37,29.110001,224.64999,9.5,49.98,706.21997,13.08,33.0,224.64999,229.37,353.2110110000001
567189,107211.0,-1.0,18.6,1534.64,1536.51,43.43,39.040001,61.700001,67.199997,70.730003,57.560001,59.490002,239.25,28.049999,234.45,9.8699999,49.98,712.33002,14.62,33.049999,234.45,239.25,504.208
567195,107217.0,-1.0,18.43,1535.12,1537.0,42.810001,39.099998,60.619999,66.07,69.419998,56.880001,58.740002,216.2,27.32,218.53999,10.13,49.990002,703.01001,14.62,33.540001,218.53999,216.2,517.022989
567201,107223.0,-1.0,18.26,1479.21,1481.0,40.07,37.450001,58.32,62.73,66.75,55.189999,57.200001,216.2,24.049999,207.92999,9.6099997,50.009998,703.46997,14.09,33.310001,207.92999,216.2,454.25700000000006
567207,107229.0,-1.0,18.01,1455.23,1456.98,41.77,38.93,60.610001,58.700001,66.589996,47.150002,55.57,217.28999,19.67,214.81,9.04,49.98,699.57001,13.86,33.200001,214.81,217.28999,414.920989
567213,107235.0,-1.0,18.0,1563.76,1565.73,46.490002,40.779999,64.769997,64.18,69.739998,49.630001,57.779999,217.28999,26.24,218.5,8.9399996,49.98,714.90997,14.9,33.82,218.5,217.28999,529.0459890000001
567219,107241.0,-1.0,18.0,1478.1801,1479.95,45.330002,40.48,63.25,65.550003,68.879997,57.32,59.0,198.64,28.92,206.23,8.6999998,49.990002,712.90002,14.08,34.07,206.23,198.64,439.747989
567225,107247.0,-1.0,18.0,1641.9399,1644.2,40.419998,35.52,58.560001,59.310001,67.330002,47.869999,55.16,198.64,22.57,207.27,8.3299999,50.0,720.78998,15.65,33.400002,207.27,198.64,623.283033
567231,107253.0,-1.0,18.0,1633.29,1635.54,38.490002,35.599998,58.189999,59.68,68.059998,47.25,55.259998,211.81,20.34,208.02,8.0100002,49.970001,714.16998,15.56,33.689999,208.02,211.81,611.8759670000002
567237,107259.0,-1.01,18.219999,1569.11,1571.23,46.0,39.299999,64.629997,68.349998,71.389999,58.27,59.48,214.0,24.549999,213.31,8.0,49.990002,707.09003,14.95,34.529999,213.31,214.0,535.0740000000001
567243,107265.0,-1.01,18.0,1687.95,1690.29,44.290001,38.130001,62.259998,67.889999,71.389999,57.130001,58.970001,214.0,28.030001,218.50999,7.6500001,50.0,721.37,16.09,34.610001,218.50999,214.0,680.427978
567249,107271.0,4.9000001,19.0,1730.0601,1732.48,43.009998,37.970001,61.490002,69.57,72.699997,57.439999,59.700001,227.17,27.860001,232.49001,7.4400001,50.009998,729.08002,16.5,34.650002,232.49001,227.17,736.252978
567255,107277.0,7.9499998,20.0,1730.0699,1732.49,45.009998,35.919998,63.790001,64.25,70.029999,49.650002,56.360001,253.50999,24.76,246.53,7.52,50.0,729.02002,16.5,34.400002,246.53,253.50999,736.5500000000001
567261,107283.0,-1.01,19.51,1364.5,1366.15,40.040001,35.139999,58.139999,63.169998,66.989998,55.419998,57.32,240.34,21.719999,234.25999,7.2399998,50.0,693.90002,12.99,34.189999,234.25999,240.34,331.49698900000004
567267,107289.0,-1.01,18.09,1353.25,1354.87,47.93,41.09,64.699997,65.209999,68.440002,57.75,59.34,240.34,28.790001,237.42,7.0500002,50.009998,693.20001,12.88,34.380001,237.42,240.34,321.7510000000001
567273,107295.0,-1.01,18.0,1083.45,1084.49,44.040001,39.27,61.130001,61.860001,65.0,56.709999,58.939999,240.34,27.610001,230.87,6.8600001,49.990002,684.22998,10.3,33.59,230.87,240.34,136.731
567279,107301.0,-1.01,18.0,926.35999,927.03998,37.849998,36.18,57.939999,56.34,58.639999,55.029999,56.919998,216.2,21.41,198.39999,6.3099999,50.009998,686.13,8.8000002,32.0,198.39999,216.2,22.165998900000005
567285,107307.0,-1.01,18.0,941.77002,942.44,43.77,40.32,64.870003,57.029999,59.139999,54.150002,55.959999,190.95,25.120001,203.25,6.5999999,50.0,688.59998,8.9499998,31.700001,203.25,190.95,69.49900000000001
567291,107313.0,40.709999,17.559999,197.07001,196.22,39.790001,38.59,60.5,53.150002,54.990002,52.869999,54.66,190.95,25.57,186.03,6.9400001,50.0,687.34003,1.87,31.059999,186.03,190.95,-3.992
567297,107319.0,0.57999998,16.709999,1027.03,1027.62,41.68,37.869999,56.220001,51.48,53.41,50.549999,52.389999,187.12,27.719999,145.50999,6.8800001,50.040001,697.20001,9.75,29.290001,145.50999,187.12,105.7659978
567303,107325.0,-1.01,17.0,1426.0,1427.63,45.110001,38.669998,60.830002,62.990002,66.150002,54.299999,55.950001,162.42,29.129999,158.87,7.3899999,50.009998,702.03998,13.58,30.93,158.87,162.42,388.2129890000001
567309,107331.0,-1.01,17.0,1287.71,1289.1,40.470001,37.110001,58.450001,63.470001,67.239998,56.23,58.310001,162.42,21.610001,162.0,7.21,50.0,699.77002,12.25,31.389999,162.0,162.42,273.96700000000004
567315,107337.0,-1.01,17.18,1077.89,1078.9,40.169998,39.23,61.91,59.23,63.099998,55.200001,56.919998,162.42,18.25,167.05,7.8600001,50.029999,691.54999,10.25,30.58,167.05,162.42,136.621
567321,107343.0,44.98,18.0,121.26,120.28,41.360001,40.700001,59.919998,52.02,54.259998,52.73,54.580002,170.10001,26.559999,169.94,9.6999998,49.990002,682.67999,1.14,29.700001,169.94,170.10001,-1.89099989
567327,107349.0,13.52,18.0,677.53003,677.59998,42.009998,39.32,55.610001,49.740002,51.220001,50.66,52.299999,158.03,26.9,152.44,10.86,50.009998,690.48999,6.4200001,27.870001,152.44,158.03,32.0330011
567333,107355.0,-1.0,18.0,1220.8101,1221.98,45.16,41.740002,63.709999,60.110001,63.259998,52.880001,54.540001,128.39,29.34,140.08,10.99,50.02,690.71997,11.61,29.49,140.08,128.39,223.543
567339,107361.0,-1.0,18.0,1135.01,1136.0601,42.060001,39.790001,60.009998,59.66,62.549999,53.360001,55.189999,160.22,27.629999,150.19,10.86,49.990002,690.09003,10.79,30.370001,150.19,160.22,173.526
567345,107367.0,-1.01,18.0,1061.01,1061.95,38.959999,38.619999,58.330002,58.610001,61.720001,53.41,55.290001,160.22,23.469999,161.0,10.13,50.02,686.87,10.08,30.370001,161.0,160.22,126.259
567351,107373.0,-1.0,18.43,1097.35,1098.36,41.98,41.43,63.400002,58.830002,62.040001,53.93,55.290001,184.37,21.190001,175.82001,8.5100002,50.02,700.48999,10.43,30.26,175.82001,184.37,150.018989
567357,107379.0,-1.0,18.459999,1020.67,1021.53,43.240002,41.240002,63.23,58.700001,60.93,54.009998,55.639999,163.50999,27.280001,174.33,7.6500001,50.02,691.56,9.6999998,30.799999,174.33,163.50999,105.0840022
567363,107385.0,-1.0,18.01,985.42999,986.20001,40.740002,38.98,60.43,58.900002,61.299999,54.380001,55.959999,163.50999,25.49,183.47,7.1100001,50.0,711.03998,9.3599997,31.0,183.47,163.50999,87.275
567369,107391.0,-1.0,18.0,1632.8,1635.0601,39.400002,37.57,58.720001,66.510002,70.650002,57.09,59.200001,194.25,23.84,188.63,7.5500002,49.98,722.14001,15.56,31.540001,188.63,194.25,610.6
567375,107397.0,10.2,19.459999,1730.0699,1732.5,43.860001,36.060001,62.830002,64.279999,70.010002,49.630001,56.419998,205.22,24.49,205.00999,8.5699997,49.990002,722.88,16.5,32.400002,205.00999,205.22,736.341
567381,107403.0,6.9400001,20.0,1730.01,1732.4399,45.52,35.950001,64.300003,63.560001,69.400002,49.060001,55.310001,214.0,24.870001,216.34,8.4499998,50.0,727.47998,16.5,32.900002,216.34,214.0,736.2200110000001
